,YearStart,LocationAbbr,LocationDesc,Question,DataValue,GeoLocation,LocationID,QuestionID,DataValueTypeID,LowConfidenceLimit,HighConfidenceLimit,GENDER,OVERALL,RACE
4171,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.2,3.7,,Overall,
4172,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,2.8,4.3,,,"Black, non-Hispanic"
4173,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,2.8,4.4,,,"Black, non-Hispanic"
4174,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,2.4,5,,,"Other, non-Hispanic"
4175,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3,4.6,,,Hispanic
4176,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.5,4.2,Female,,
4177,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.5,4.2,Female,,
4178,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.1,4.9,,,Hispanic
4179,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,2.1,7.3,,,"Multiracial, non-Hispanic"
4180,2015,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,2.9,6.8,,,"Multiracial, non-Hispanic"
4183,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,2.7,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,1.6,3.8,,,Hispanic
4184,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,1.6,4.2,,,Hispanic
4185,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,2.8,3.7,Male,,
4186,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,2.9,3.8,Male,,
4187,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,2.6,4.7,,,"Black, non-Hispanic"
4188,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,2.5,5,,,"Black, non-Hispanic"
4189,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,3.7,4.4,,Overall,"White, non-Hispanic"
4190,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.7,4.4,,Overall,
4191,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.8,4.5,,,"White, non-Hispanic"
4192,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,4.3,5.2,Female,,
4193,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,4.4,5.3,Female,,
4194,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5.4,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3,7.8,,,"Other, non-Hispanic"
4195,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5.5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,3.1,7.9,,,"Other, non-Hispanic"
4196,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.2,10.3,,,"Multiracial, non-Hispanic"
4197,2015,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,6.8,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,4,9.7,,,"Multiracial, non-Hispanic"
4133,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.3,3,Male,,
4134,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.7,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,1.3,4.1,,,Hispanic
4135,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.7,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,1.5,3.8,,,Hispanic
4136,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.4,3.1,Male,,
4137,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.9,3.4,,,"White, non-Hispanic"
4138,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,1.8,4.6,,,"Black, non-Hispanic"
4139,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,1.6,4.8,,,"Black, non-Hispanic"
4140,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.9,3.4,,Overall,
4141,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,3,3.6,,Overall,
4142,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,3.1,3.7,,,"White, non-Hispanic"
4143,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,3.3,4,Female,,
4144,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.1,5.5,,,"Other, non-Hispanic"
4145,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,3.5,4.3,Female,,
4146,2015,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,4,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.1,6,,,"Other, non-Hispanic"
4204,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,2.3,2.6,Male,,
4205,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.3,2.6,Male,,
4206,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.9,3.1,,,"White, non-Hispanic"
4207,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,2.4,3.9,,,"Other, non-Hispanic"
4208,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,2.6,3.6,,,Hispanic
4209,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3,3.3,,,"White, non-Hispanic"
4210,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.1,3.3,,Overall,
4211,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.4,4.1,,,"Other, non-Hispanic"
4212,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.7,3.6,,,Hispanic
4213,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,3,3.3,,Overall,
4214,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.7,4.2,Female,,
4215,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,3.7,4.1,Female,,
4216,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.4,4.8,,,"Black, non-Hispanic"
4217,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,3.5,5,,,"Black, non-Hispanic"
4218,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,5.5,8,,,"Multiracial, non-Hispanic"
4219,2015,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,6.8,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,5.4,8.1,,,"Multiracial, non-Hispanic"
4222,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,2.5,4.7,,,"Black, non-Hispanic"
4223,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,3.2,4.1,Male,,
4224,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,3.2,4.1,Male,,
4225,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,2.5,4.9,,,"Black, non-Hispanic"
4226,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,3.9,4.6,,,"White, non-Hispanic"
4227,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,4,4.7,,,"White, non-Hispanic"
4228,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,4,4.6,,Overall,
4229,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,4,4.7,,Overall,
4230,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,4.5,5.4,Female,,
4231,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,5,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,4.5,5.5,Female,,
4232,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,3.2,6.9,,,"Other, non-Hispanic"
4233,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,5.6,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,3,8.3,,,"Other, non-Hispanic"
4234,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,6.2,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,3.1,9.2,,,Hispanic
4235,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,10.1,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,MEAN,6.1,14,,,"Multiracial, non-Hispanic"
4236,2015,KY,Kentucky,Recent mentally unhealthy days among adults aged >= 18 years,11,"(37.645970271000465, -84.77497104799966)",21,MTH1_0,AGEADJMEAN,7.3,14.6,,,"Multiracial, non-Hispanic"
4240,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,3.2,4.3,Male,,
4241,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,3.3,4.3,Male,,
4242,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,3.6,5,,,"Black, non-Hispanic"
4243,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,3.9,4.8,,,"White, non-Hispanic"
4244,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,4,4.7,,Overall,
4245,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,3.6,4.9,,,"Black, non-Hispanic"
4246,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,3.9,4.7,,,"White, non-Hispanic"
4247,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,4,4.6,,Overall,
4248,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,2.7,6.2,,,"Other, non-Hispanic"
4249,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,4.4,5.2,Female,,
4250,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,4.4,5.3,Female,,
4251,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,4.9,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,2.7,7.2,,,Hispanic
4252,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,5,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,2.9,7.1,,,Hispanic
4253,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,5,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,3,7,,,"Other, non-Hispanic"
4254,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,5.5,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,AGEADJMEAN,3,8,,,"Multiracial, non-Hispanic"
4255,2015,LA,Louisiana,Recent mentally unhealthy days among adults aged >= 18 years,6.2,"(31.31266064400046, -92.44568007099969)",22,MTH1_0,MEAN,3,9.4,,,"Multiracial, non-Hispanic"
3645,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,2.8,3.5,Male,,
3646,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,2.9,3.6,Male,,
3647,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,3.4,3.9,,,"White, non-Hispanic"
3648,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,2.2,5.5,,,"Other, non-Hispanic"
3649,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,3.6,4,,Overall,
3650,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,3.6,4.2,,,"White, non-Hispanic"
3651,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,4,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,3.7,4.3,,Overall,
3652,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,4.1,4.8,Female,,
3653,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,2.6,6.8,,,"Other, non-Hispanic"
3654,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,4.3,5.2,Female,,
3655,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,3.3,7.2,,,Hispanic
3656,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,5.4,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,3.4,7.4,,,Hispanic
3657,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,MEAN,4.2,9.1,,,"Multiracial, non-Hispanic"
3658,2015,ME,Maine,Recent mentally unhealthy days among adults aged >= 18 years,7,"(45.254228894000505, -68.98503133599962)",23,MTH1_0,AGEADJMEAN,4.4,9.6,,,"Multiracial, non-Hispanic"
3627,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,1.8,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,1.1,2.5,,,"Other, non-Hispanic"
3628,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,1.9,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,1.1,2.6,,,"Other, non-Hispanic"
3629,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,2.5,3.3,Male,,
3630,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,2.5,3.4,Male,,
3631,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,1.8,4.7,,,Hispanic
3632,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,2,4.6,,,Hispanic
3633,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,2.7,3.8,,,"Black, non-Hispanic"
3634,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,2.7,3.8,,,"Black, non-Hispanic"
3635,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,3.1,3.7,,Overall,
3636,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,3.1,3.7,,Overall,
3637,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,3.2,4,,,"White, non-Hispanic"
3638,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,3.4,4.2,,,"White, non-Hispanic"
3639,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,3.4,4.2,Female,,
3640,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,3.4,4.3,Female,,
3641,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,7,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,MEAN,3.4,10.7,,,"Multiracial, non-Hispanic"
3642,2015,MD,Maryland,Recent mentally unhealthy days among adults aged >= 18 years,7.2,"(39.29058096400047, -76.60926011099963)",24,MTH1_0,AGEADJMEAN,4.7,9.7,,,"Multiracial, non-Hispanic"
4260,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,2,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,1.4,2.7,,,"Other, non-Hispanic"
4261,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,2.2,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,1.5,2.8,,,"Other, non-Hispanic"
4262,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,3,3.7,Male,,
4263,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,3,3.8,Male,,
4264,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,3.1,4.6,,,Hispanic
4265,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,3.6,4.2,,Overall,
4266,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,3.6,4.1,,Overall,
4267,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,3.6,4.2,,,"White, non-Hispanic"
4268,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,3.3,4.9,,,Hispanic
4269,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,3.8,4.4,,,"White, non-Hispanic"
4270,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,3.4,5.3,,,"Black, non-Hispanic"
4271,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,4,4.6,Female,,
4272,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,4.1,4.8,Female,,
4273,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,3.3,5.4,,,"Black, non-Hispanic"
4274,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,6.3,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,AGEADJMEAN,4.1,8.4,,,"Multiracial, non-Hispanic"
4275,2015,MA,Massachusetts,Recent mentally unhealthy days among adults aged >= 18 years,6.5,"(42.27687047000046, -72.08269067499964)",25,MTH1_0,MEAN,4.4,8.7,,,"Multiracial, non-Hispanic"
3663,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,2.9,3.5,Male,,
3664,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,MEAN,2.9,3.4,Male,,
3665,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,MEAN,3.3,3.7,,,"White, non-Hispanic"
3666,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,3.5,4,,,"White, non-Hispanic"
3667,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,MEAN,2.4,5,,,"Other, non-Hispanic"
3668,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,MEAN,3.6,4,,Overall,
3669,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,3.7,4.1,,Overall,
3670,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,4,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,2.4,5.6,,,"Other, non-Hispanic"
3671,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,MEAN,4.1,4.7,Female,,
3672,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,3.8,5.2,,,"Black, non-Hispanic"
3673,2015,MI,Michigan,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(44.6613195430005, -84.71439026999968)",26,MTH1_0,AGEADJMEAN,4.3,4.9,Female,,
